Country,Year,Item,Area harvested,Production,Yield,Avg_Temperature,Avg_CO2_Emissions,Avg_Sea_Level_Rise,Avg_Precipitation,Avg_Humidity,Avg_Wind_Speed
Micronesia,2018,Crops Primary,63384,395950.11,2084106,18.277991,301.6311526,0.70915279,58.98219378,18.19281293,16.86616771
Micronesia,2019,Crops Primary,67131,364257.68,2055693,19.89775477,326.4809208,-0.100965257,3.574889464,75.08274211,12.51335879
Micronesia,2020,Crops Primary,67163,364256.97,2042977,15.93692883,443.3166501,0.050371483,18.52347559,13.53518073,22.31269467
Micronesia,2022,Crops Primary,65218,373949.41,2058922,17.79480374,393.3186256,-0.817411994,41.02177414,65.14173304,35.03107774
Mongolia,2000,Crops Primary,400472,495832.52,809125,13.28266869,414.8077981,0.568138187,73.57713906,75.36555633,17.08525704
Mongolia,2001,Crops Primary,436854,499155.04,787718,18.74588044,329.645428,-0.096320513,27.22498765,26.17338058,22.49013439
Mongolia,2002,Crops Primary,474608,446337.52,638023,16.45643771,389.4597267,0.11247121,31.68297947,34.67824252,38.63002958
Mongolia,2004,Crops Primary,389414,552861.98,937846,17.43509827,449.1852936,0.67423347,53.80273164,55.70295995,23.94872719
Mongolia,2005,Crops Primary,363952,458329.52,999581,15.19327849,398.6701912,0.110299458,9.708984814,30.2782978,1.629337961
Mongolia,2006,Crops Primary,292204,647042.18,1031226,11.23990404,387.5203797,-0.470885462,19.79287194,83.9619485,9.05918567
Mongolia,2007,Crops Primary,285666,622928.24,1053160,16.95433189,410.4282103,0.799229884,14.87663923,59.85179053,25.44010388
Mongolia,2008,Crops Primary,352975,862684.8,1037609,14.81108856,358.1455531,-0.510529225,37.3307755,28.40712426,21.70985561
Mongolia,2009,Crops Primary,552090,1251298.98,1022798,9.340758581,389.4616913,0.762522415,35.78999078,34.40625038,24.16935423
Mongolia,2010,Crops Primary,561423,1174850.16,1075942,21.77340614,412.1467781,0.748064617,39.972255,96.38492925,43.94817536
Mongolia,2011,Crops Primary,649391,1456183.66,1123788,11.09621535,424.6683076,0.746650849,50.106863,62.53107647,19.31049062
Mongolia,2012,Crops Primary,665368,1608078.87,1170047,14.48354213,413.3565081,0.335696042,71.70908276,40.69704129,1.503828625
Mongolia,2013,Crops Primary,634017,1320911.99,1188624,22.23473855,368.5256437,1.316193446,76.90513217,16.9647166,11.84194966
Mongolia,2014,Crops Primary,675706,1573819.4,1097478,12.11578598,388.6973183,-0.739130536,49.82562188,36.48953618,20.75476374
Mongolia,2015,Crops Primary,812429,918990.89,967214,13.7635566,377.8586026,-0.842218138,62.92703435,23.16085887,35.64131951
Mongolia,2016,Crops Primary,809368,1490020.91,1009639,18.83542537,407.5893175,-0.545929178,55.65439234,60.40011454,12.29064778
Mongolia,2017,Crops Primary,614612,892459.12,957832,12.91471417,353.7343803,-0.101489369,40.21990972,35.90249786,26.16624139
Mongolia,2018,Crops Primary,705796,1449794.9,1147463,6.834308963,425.2512349,1.738169611,88.23374481,58.65948368,32.48237089
Mongolia,2019,Crops Primary,741133,1460190.35,1080013,14.07175199,398.4900136,0.23751488,54.21017414,47.22654791,44.26406483
Mongolia,2020,Crops Primary,761392,1592866.27,1338179,11.32184881,484.2244355,-0.132278079,9.047275119,25.58459532,46.20552433
Mongolia,2021,Crops Primary,921502,1824104.12,1188622,9.023376791,327.4825693,-0.184753328,69.19184083,71.21163437,21.29327711
Mongolia,2022,Crops Primary,835193,1582183.81,1131087,12.11920808,348.8564139,-0.769213174,71.20315465,43.17516231,15.11497256
Montenegro,2006,Crops Primary,57498,699080.57,4536120,8.791963078,409.2188852,0.129046309,39.36619681,44.01090668,34.60533664
Montenegro,2007,Crops Primary,22703,229285,5150091,15.44364419,344.3712882,-1.503946507,40.04223167,69.16714178,14.16185139
Montenegro,2009,Crops Primary,24487,288860,6347590,10.01370975,396.1433378,0.618518098,34.72051381,65.17795872,18.49184863
Montenegro,2011,Crops Primary,25894,282986.32,5996033,9.240153498,400.9924515,0.297283501,8.652905152,10.34160053,22.37982915
Montenegro,2012,Crops Primary,26362,250283,5334776,9.342506946,430.0086683,-0.481043873,52.424492,34.11609244,21.27075095
Montenegro,2013,Crops Primary,26730,251610.81,4261673,17.36586513,343.6994191,0.263893568,47.07990176,24.63568898,5.108679711
Montenegro,2015,Crops Primary,28237,289440.87,4280694,20.67357724,437.220296,-0.141914616,49.82273461,5.425504786,48.26645285
Montenegro,2016,Crops Primary,28801,306831.51,4183302,19.89045333,394.2638615,1.549760563,76.85958947,4.215091711,26.5326796
Montenegro,2017,Crops Primary,29129,284745.69,4131481,17.8057775,407.4171527,0.138656055,70.84912144,46.86935524,10.84606411
Montenegro,2018,Crops Primary,29366,291525.75,4123030,18.76200217,426.2700847,-0.28739567,25.20696716,24.63512497,17.04644862
Montenegro,2019,Crops Primary,28908,261896.24,3945014,17.30270487,393.2192401,0.656284937,99.09361977,46.87019528,19.11685529
Montenegro,2020,Crops Primary,28776,265149.22,3986675,13.58274873,421.0798193,-0.139478123,68.63037277,72.03611231,30.77730632
Montenegro,2022,Crops Primary,27795,243112.7,4025644,11.3111259,409.8086032,-0.541818897,32.89112801,60.31033586,35.09203611
Morocco,2000,Crops Primary,13695940,28842805.36,10451117,14.33731764,472.7251158,-1.894659612,55.84147382,89.56454292,42.9855065
Morocco,2001,Crops Primary,13140704,32800777.76,10255469,22.07690448,363.8906413,-0.233513698,13.89260006,97.65808984,1.348846989
Morocco,2002,Crops Primary,12792677,36568819.95,11253553,20.34107281,378.3063843,-0.270769972,54.0987127,52.71269996,25.73677015
Morocco,2003,Crops Primary,14042168,44512439.04,11143775,15.04663775,344.5512357,1.113326348,67.13298495,65.40693629,1.221079895
Morocco,2004,Crops Primary,14459178,46564466.22,11326891,16.72005231,398.2448157,0.668670068,42.30854957,52.00041664,40.18913995
Morocco,2006,Crops Primary,14282278,49156437.28,12324833,12.67133144,291.3883687,1.25019205,4.299496328,29.14680559,25.23593076
Morocco,2007,Crops Primary,12744027,33174940.37,12054889,18.81770453,300.2696747,1.989316812,50.79473607,72.46809876,41.25100317
Morocco,2008,Crops Primary,13705191,40167990.62,12142413,10.69837036,322.5254031,0.368098142,66.41886654,70.03409941,28.29789746
Morocco,2010,Crops Primary,13607676,46250795.04,12488314,13.72012843,372.3877111,-1.139602122,24.52462131,55.98655825,7.112671259
Morocco,2011,Crops Primary,14375235,51050882.44,13018515,14.2860254,443.9369556,-0.881320457,69.53061538,89.19636772,18.37474658
Morocco,2012,Crops Primary,14076003,41569393.4,13445016,13.89075208,392.6441727,-0.478698745,85.14048726,27.80741566,32.37639237
Morocco,2013,Crops Primary,14498527,51530624.99,13095214,7.977609438,407.8889909,-1.710338466,5.406687305,31.66393572,10.67642772
Morocco,2014,Crops Primary,13264585,49429937.54,12976140,17.37675245,415.8212697,0.423305215,44.96536684,30.98447903,32.03167603
Morocco,2015,Crops Primary,14744619,59679001.33,13280362,16.36813157,399.1931709,0.639559404,29.88172957,32.67815678,23.22892746
Morocco,2017,Crops Primary,14826843,56845836.25,13532126,21.92141139,373.3388284,-0.189291778,40.66543244,34.63451286,10.48865662
Morocco,2020,Crops Primary,12812636,42313243.9,13059120,11.59083273,382.4203954,1.221340465,71.49595287,28.53072047,45.70167096
Morocco,2021,Crops Primary,12842544,57181083.18,13976683,16.23228187,436.8148008,0.206474665,59.83701413,32.97373545,20.11671881
Morocco,2022,Crops Primary,11303191,42684353.5,14404237,17.84359662,378.9682655,-1.163457122,21.51434185,56.79199066,19.02846036
Mozambique,2000,Crops Primary,6723332,17368571.42,1699119,17.46927433,417.3939855,0.446895257,69.09349299,43.05174064,15.60629322
Mozambique,2001,Crops Primary,6514727,19138315.02,1838586,11.35837426,414.1708093,-0.441337104,28.2332742,22.84595672,28.25276127
Mozambique,2002,Crops Primary,8669801,15853693.58,2282751,18.4920748,438.6631502,-0.737453056,15.56822428,51.18138706,38.98896857
Mozambique,2003,Crops Primary,8619878,23326955.21,2436367,23.06174592,473.9221951,-1.007261925,68.56714884,75.08529562,43.53876715
Mozambique,2004,Crops Primary,8608786,23504786.26,2453008,11.60988251,407.4320136,-1.087323789,77.20795525,63.78528463,24.16326043
Mozambique,2005,Crops Primary,10972130,20246105.87,2696215,18.62539501,437.4901569,0.483655142,66.30133606,37.86750143,16.1522483
Mozambique,2006,Crops Primary,10210028,22963588.98,2736965,21.26843314,378.4090264,0.240447315,63.92689311,64.04401009,13.38963746
Mozambique,2007,Crops Primary,10769005,21976599.15,2756480,15.15606824,418.622264,-0.700644229,24.68795605,67.97374823,15.57396384
Mozambique,2008,Crops Primary,11039141,20010702.67,2772047,13.50270611,368.7354045,-0.79403598,55.86897727,51.46652057,42.76833743
Mozambique,2009,Crops Primary,11289916,25254648.98,2560682,20.85464213,349.4768818,-0.203479577,67.13204827,41.62310389,27.33824992
Mozambique,2010,Crops Primary,11547413,28020605.33,2875640,14.34072513,477.4057482,0.468679934,42.35289267,47.43964982,20.4107619
Mozambique,2011,Crops Primary,12276842,30660680.89,3157222,12.94068635,365.587938,-1.116500694,56.92332965,44.32667521,27.69349488
Mozambique,2014,Crops Primary,9611890,25014345.16,3426890,19.75562306,410.6791147,-0.25541276,39.61705956,47.86068065,20.16581149
Mozambique,2015,Crops Primary,8620572,22510138.22,3281091,16.73521051,345.3233631,0.054539103,51.83552859,44.6154319,25.85566707
Mozambique,2016,Crops Primary,9859112,22428294.98,3280253,16.84795727,411.034691,-1.335136288,23.48606435,16.36885281,2.240763773
Mozambique,2017,Crops Primary,10453112,24333694.66,3360354,9.804837549,402.6281568,0.300985908,72.9661909,47.92837994,38.07875672
Mozambique,2019,Crops Primary,10925166,32130045.95,3357628,19.78800127,395.7501303,0.798629449,51.85178852,52.3327763,27.41137467
Mozambique,2020,Crops Primary,11668425,30379874.49,3361845,16.66880333,415.2680325,1.013470568,32.60778828,34.71812957,32.5560703
Mozambique,2021,Crops Primary,11305294,31982137.22,3525168,16.13399693,417.5797901,0.132484079,68.20269149,50.99339191,26.78768722
Mozambique,2022,Crops Primary,10922025,33616595.87,3656955,17.14793618,414.4752589,-0.046996248,20.81550365,39.21536183,15.9886259
Myanmar,2000,Crops Primary,21473269,72062460.22,2504038,19.1820008,464.6164986,0.6929115,35.65748278,91.51096853,22.04812584
Myanmar,2001,Crops Primary,22326173,77421063.18,2600666,17.26220149,443.6285011,-0.073020607,46.89319787,35.34233645,26.07117192
Myanmar,2002,Crops Primary,22682582,77197887.5,2652145,13.89195229,277.6332693,-0.187320265,5.086451966,48.56810744,25.92050018
Myanmar,2003,Crops Primary,23308800,82275213.82,2756505,12.01535089,383.7141112,-1.131752305,29.68953116,20.69510546,32.95763055
Myanmar,2004,Crops Primary,24060658,87200364.38,2903198,18.06642784,442.0020295,1.096167085,60.93202263,34.44763218,32.36209517
Myanmar,2005,Crops Primary,25675883,94933656.32,3010192,13.04052454,417.0835108,-0.436190499,47.83717268,46.51252867,25.67015692
Myanmar,2006,Crops Primary,27668669,105176875.6,3094835,16.05692705,405.4210827,-0.297283431,13.23066336,55.48936507,25.15702729
Myanmar,2007,Crops Primary,27980439,111305903.2,3186847,25.0234366,407.1438395,-0.450283644,53.33600207,17.91037713,8.15044026
Myanmar,2008,Crops Primary,28733133,115350526.7,3197753,19.01390587,416.5345973,0.773935353,82.47559151,12.95892121,18.4388672
Myanmar,2009,Crops Primary,28838799,116521440.1,3309979,17.81333213,386.7170997,0.441801648,55.08601626,43.14723021,30.73676656
Myanmar,2010,Crops Primary,28837049,117208114.4,3336696,2.263400439,361.0879103,0.752872273,40.53426667,21.53602449,0.149088138
Myanmar,2012,Crops Primary,26929582,106093006.1,3285198,17.3148514,391.6318214,-0.383385083,57.11252547,53.53471825,21.77944285
Myanmar,2013,Crops Primary,27527567,109673429.4,3296957,18.58685619,473.7400875,-0.716565127,66.88553625,48.35814044,36.23909494
Myanmar,2015,Crops Primary,27923843,108067570.8,3358288,16.53489544,465.0724451,0.52788917,25.94847369,33.44364035,30.2907732
Myanmar,2017,Crops Primary,27336342,105673026.9,3304726,14.52345716,400.6989135,0.335701251,86.85492344,16.37624467,7.686217903
Myanmar,2018,Crops Primary,27337812,111730692.5,3361948,10.40161343,481.3660215,0.06720726,62.35251825,61.18764976,32.30864737
Myanmar,2019,Crops Primary,26813226,109936119.2,3364082,18.71319442,401.1020733,-0.667876965,33.05728595,63.65859053,27.06492968
Myanmar,2020,Crops Primary,26464999,108676236.3,3377134,16.12924443,440.4108273,0.71988799,63.71309032,63.01320458,8.986123699
Myanmar,2021,Crops Primary,27001716,110071833.9,3366795,11.88854301,416.7137897,-1.364404611,68.52678868,21.76697777,14.60822898
Myanmar,2022,Crops Primary,26633162,104521175,3380169,11.23550622,443.7286959,0.813751943,42.52833233,32.50796016,17.49263828
Namibia,2000,Crops Primary,719181,864015.06,2142573,12.57737884,414.7603853,0.139920398,45.36202146,70.09786762,37.80260096
Namibia,2001,Crops Primary,659857,914960.04,2150767,19.17158415,377.2934765,-1.785525115,4.659754243,19.91008135,46.7362707
Namibia,2002,Crops Primary,764106,892165.49,2159069,14.45699381,397.8065817,0.341437732,51.83791982,42.0711744,32.50530677
Namibia,2003,Crops Primary,762669,944523.52,2192294,11.81538142,456.2858087,-0.850526878,86.15335494,49.31954297,1.138410262
Namibia,2004,Crops Primary,739486,1041809.05,2266313,23.12573145,380.8945695,2.087831151,36.93532925,94.22457206,24.14873415
Namibia,2005,Crops Primary,681400,1085480.54,2338758,9.112646353,389.1680136,0.714995651,35.68344416,86.73263124,24.77985293
Namibia,2006,Crops Primary,733323,1228353.35,2246764,18.0151613,404.0951077,0.572992696,6.87663232,34.29018327,27.00141054
Namibia,2007,Crops Primary,620262,1138644.31,2251018,21.57773555,399.7064108,-0.214863006,50.29462714,57.51366478,14.94958169
Namibia,2008,Crops Primary,590048,1113475.36,2178122,18.43547706,415.1846933,0.528334413,61.57185546,50.28213685,32.07363933
Namibia,2009,Crops Primary,748556,1107971.52,2184880,14.27577549,375.421068,-0.303782613,20.71379716,61.65348422,32.14104182
Namibia,2010,Crops Primary,727254,1164669.72,2186893,14.4367556,448.5719491,-1.088183068,28.07319192,35.41919453,10.09459419
Namibia,2011,Crops Primary,699198,1180839.82,2211102,13.19615692,386.9038452,-0.156543343,46.07812004,57.73021735,30.29388942
Namibia,2012,Crops Primary,918334,1290203.57,2223725,9.625710997,389.0796149,0.13349961,28.34303184,69.65649728,33.90621732
Namibia,2014,Crops Primary,1147236,1247753,2208181,14.89080055,378.1977286,0.158015049,75.66211256,56.69189174,13.61396835
Namibia,2015,Crops Primary,774355,1276209.46,2220467,17.90244175,438.0017225,0.027934736,88.02563646,66.20486762,40.59752675
Namibia,2016,Crops Primary,728677,1188048.73,2196990,14.34609812,365.2684989,-0.394171163,39.87121529,50.69576994,35.8914898
Namibia,2017,Crops Primary,809931,1337560.51,2204502,11.99177587,361.4293877,1.451702887,10.94059395,29.52654402,34.3470015
Namibia,2018,Crops Primary,774967,1377550.59,2212227,14.9716965,403.0702012,-0.029255457,57.44841051,35.88783161,7.809370548
Namibia,2019,Crops Primary,293249,1189531.74,2211785,17.45367383,398.9035775,-0.187753728,73.19023271,28.01077422,9.669712673
Namibia,2020,Crops Primary,785308,1415970.65,2209203,27.42544577,322.9593923,0.91163525,90.72963513,48.82823797,2.960726409
Namibia,2022,Crops Primary,704402,1429711.56,2210564,15.96197743,413.587226,0.86032226,43.35602895,35.75141997,31.64274254
Nauru,2000,Crops Primary,482,2814.18,399839,11.33216779,445.6682674,-0.213729545,32.80596023,42.39593352,13.54005928
Nauru,2001,Crops Primary,484,2866.8,397594,12.02108957,419.511214,0.608628134,71.19066101,59.02721741,22.30373281
Nauru,2002,Crops Primary,485,2919.41,395583,17.89194541,430.3568928,-0.426217725,57.02068171,62.37990456,34.32124197
Nauru,2003,Crops Primary,485,2972.01,393777,12.15057395,376.8669585,0.104941928,50.09717859,47.85203047,22.83073798
Nauru,2004,Crops Primary,485,3024.62,392676,13.69634687,417.8270589,-0.180429147,49.61478708,30.08291068,19.03178732
Nauru,2005,Crops Primary,481,3077.23,392256,13.13067385,448.8449932,-0.232905214,67.04517633,18.78701578,14.48014671
Nauru,2006,Crops Primary,477,3129.83,392057,18.59295295,388.2642199,-0.03113645,64.58817335,54.04023953,31.22330857
Nauru,2009,Crops Primary,470,3287.65,392414,20.35818959,398.573715,1.489171196,77.37189252,88.12476285,30.03136888
Nauru,2010,Crops Primary,472,3322.27,391298,12.16388603,406.4006028,-0.09416577,61.28247799,45.02219235,19.6169036
Nauru,2011,Crops Primary,488,3108.06,379871,18.27391252,349.2576685,-0.824012683,37.23434773,35.27290568,24.5474269
Nauru,2012,Crops Primary,468,3418.86,392553,15.60335677,405.1962071,0.387370554,61.77897033,54.386626,38.83019019
Nauru,2016,Crops Primary,461,3289.8,389684,17.65923456,393.0869541,-0.203011006,52.79026853,39.98436409,20.69968206
Nauru,2017,Crops Primary,467,3320.8,1451770,16.02016808,397.3000415,-0.922665007,52.15479085,48.56965634,35.75464664
Nauru,2018,Crops Primary,452,3346.7,1510101,16.51932999,436.8706407,1.324455082,75.65502485,80.00363312,23.01813153
Nauru,2019,Crops Primary,449,3328.08,1496980,19.8143751,485.8312387,0.350122217,26.64354815,38.8325672,42.67155365
Nauru,2020,Crops Primary,446,3333.87,1488631,16.90698516,530.379311,-2.223056062,74.92640664,88.24806073,18.32429029
Nauru,2021,Crops Primary,440,3335.41,1510516,3.564408181,432.6566492,-0.424147713,87.60230804,63.29526115,48.19554596
Nepal,2000,Crops Primary,8166179,26357771.28,3693248,11.6371813,454.4057294,-0.009363849,37.65731838,91.21868669,27.66481809
Nepal,2001,Crops Primary,8218183,27452809.65,3888413,13.03683013,365.6937077,0.036440618,55.51597927,43.78217207,27.22618284
Nepal,2002,Crops Primary,8372813,28296326.3,3844729,14.73274803,407.0498742,-0.355210483,87.68906684,75.01184621,18.10365083
Nepal,2004,Crops Primary,8393754,30090345.62,3922777,21.04526532,401.537458,1.404936609,10.90358205,76.36581722,3.475871196
Nepal,2005,Crops Primary,8497120,31115878.2,3980632,15.17178742,350.2145592,0.629709706,43.51127383,32.29808276,41.65341642
Nepal,2006,Crops Primary,8308408,30897761.95,3973363,9.365597269,400.5692614,0.364072232,69.581139,37.03196154,22.2816317
Nepal,2007,Crops Primary,8678553,33165647.52,4024712,17.29028218,397.0732824,0.388778314,47.25474748,73.91476155,25.76382114
Nepal,2009,Crops Primary,8681217,34389993.78,4047288,6.438071778,420.7723919,-0.325836876,46.89734899,57.3101302,23.69574963
