"Country","Year","Item","Value"
"Ireland",2022,"Economic Contribution",5716.789394
"Ireland",2022,"Investment in Assets",1565.667042
"Ireland",2022,"Loans to Agriculture",3948.931366
"Israel",2001,"Economic Contribution",2011.249252
"Israel",2001,"Investment in Assets",423.163601
"Israel",2001,"Loans to Agriculture",1268.942256
"Israel",2001,"Research and Development",76.06
"Israel",2002,"Economic Contribution",1924.744911
"Israel",2002,"Investment in Assets",434.776928
"Israel",2002,"Loans to Agriculture",1058.378203
"Israel",2002,"Research and Development",62.29
"Israel",2003,"Economic Contribution",1896.775552
"Israel",2003,"Investment in Assets",450.328713
"Israel",2003,"Loans to Agriculture",1016.696932
"Israel",2003,"Research and Development",58.28
"Israel",2004,"Economic Contribution",1919.875335
"Israel",2004,"Investment in Assets",521.507294
"Israel",2004,"Loans to Agriculture",1066.359064
"Israel",2004,"Research and Development",64.35
"Israel",2005,"Economic Contribution",2357.033059
"Israel",2005,"Investment in Assets",569.763799
"Israel",2005,"Loans to Agriculture",1057.717762
"Israel",2005,"Research and Development",63.93
"Israel",2006,"Economic Contribution",2450.922149
"Israel",2006,"Investment in Assets",702.888178
"Israel",2006,"Loans to Agriculture",1181.097264
"Israel",2006,"Research and Development",58.98
"Israel",2008,"Economic Contribution",3397.271123
"Israel",2008,"Investment in Assets",711.770322
"Israel",2008,"Loans to Agriculture",1717.062054
"Israel",2008,"Research and Development",77.87
"Israel",2011,"Economic Contribution",4197.649843
"Israel",2011,"Investment in Assets",873.907769
"Israel",2011,"Loans to Agriculture",1793.953825
"Israel",2011,"Foreign Investment",-3
"Israel",2011,"Research and Development",101.92
"Israel",2013,"Economic Contribution",3827.710191
"Israel",2013,"Investment in Assets",735.369348
"Israel",2013,"Loans to Agriculture",1679.164217
"Israel",2013,"Foreign Investment",20
"Israel",2013,"Research and Development",93.11
"Israel",2015,"Economic Contribution",3735.047265
"Israel",2015,"Investment in Assets",736.069122
"Israel",2015,"Loans to Agriculture",1629.92561
"Israel",2015,"Foreign Investment",19
"Israel",2015,"Research and Development",89.32
"Israel",2017,"Economic Contribution",4289.269943
"Israel",2017,"Investment in Assets",769.353317
"Israel",2017,"Loans to Agriculture",1886.351943
"Israel",2017,"Foreign Investment",36.005
"Israel",2017,"Research and Development",103.08
"Israel",2019,"Economic Contribution",4505.9354
"Israel",2019,"Investment in Assets",854.237239
"Israel",2019,"Loans to Agriculture",1999.043633
"Israel",2019,"Research and Development",110.09
"Israel",2020,"Economic Contribution",4696.636779
"Israel",2020,"Investment in Assets",928.069535
"Israel",2020,"Loans to Agriculture",2212.733257
"Israel",2020,"Research and Development",110.89
"Israel",2021,"Economic Contribution",5137.600696
"Israel",2021,"Investment in Assets",964.352825
"Israel",2021,"Loans to Agriculture",2605.941737
"Israel",2021,"Foreign Investment",9.291
"Israel",2021,"Research and Development",120.68
"Israel",2022,"Economic Contribution",5160.37295
"Israel",2022,"Investment in Assets",985.474375
"Israel",2022,"Loans to Agriculture",2597.619367
"Israel",2022,"Research and Development",118.59
"Italy",2002,"Economic Contribution",30134.81697
"Italy",2002,"Investment in Assets",7646.875213
"Italy",2002,"Loans to Agriculture",21699.68472
"Italy",2002,"Foreign Investment",-95.05435
"Italy",2005,"Economic Contribution",37773.59101
"Italy",2005,"Investment in Assets",11559.46874
"Italy",2005,"Loans to Agriculture",36310.50092
"Italy",2005,"Foreign Investment",512.361339
"Italy",2006,"Economic Contribution",37901.45823
"Italy",2006,"Investment in Assets",12669.65582
"Italy",2006,"Loans to Agriculture",39277.86929
"Italy",2006,"Foreign Investment",-661.112651
"Italy",2007,"Economic Contribution",41911.34455
"Italy",2007,"Investment in Assets",13213.11868
"Italy",2007,"Loans to Agriculture",45170.1116
"Italy",2007,"Foreign Investment",45.166006
"Italy",2008,"Economic Contribution",44971.19857
"Italy",2008,"Investment in Assets",13302.52879
"Italy",2008,"Loans to Agriculture",54810.85436
"Italy",2008,"Foreign Investment",28.85707
"Italy",2009,"Economic Contribution",39499.98234
"Italy",2009,"Investment in Assets",10827.91123
"Italy",2009,"Loans to Agriculture",53722.82567
"Italy",2009,"Foreign Investment",230.591949
"Italy",2010,"Economic Contribution",37889.79706
"Italy",2010,"Investment in Assets",11101.72312
"Italy",2010,"Loans to Agriculture",54686.80675
"Italy",2010,"Foreign Investment",77.465582
"Italy",2011,"Economic Contribution",43167.96165
"Italy",2011,"Investment in Assets",13050.29741
"Italy",2011,"Loans to Agriculture",60873.97738
"Italy",2011,"Foreign Investment",-22.798201
"Italy",2013,"Economic Contribution",45922.43026
"Italy",2013,"Investment in Assets",9581.639809
"Italy",2013,"Loans to Agriculture",58540.09578
"Italy",2013,"Foreign Investment",52.292981
"Italy",2014,"Economic Contribution",43136.49214
"Italy",2014,"Investment in Assets",9457.88682
"Italy",2014,"Loans to Agriculture",58933.49219
"Italy",2014,"Foreign Investment",-400.034541
"Italy",2016,"Economic Contribution",36172.37759
"Italy",2016,"Investment in Assets",8565.706976
"Italy",2016,"Loans to Agriculture",48055.66156
"Italy",2016,"Foreign Investment",448.691638
"Italy",2017,"Economic Contribution",38700.0529
"Italy",2017,"Investment in Assets",10143.85915
"Italy",2017,"Loans to Agriculture",48464.42523
"Italy",2017,"Foreign Investment",408.895064
"Italy",2019,"Economic Contribution",38361.48082
"Italy",2019,"Investment in Assets",11674.99966
"Italy",2019,"Loans to Agriculture",44716.30269
"Italy",2019,"Foreign Investment",289.013698
"Italy",2020,"Economic Contribution",38104.46173
"Italy",2020,"Investment in Assets",10607.91793
"Italy",2020,"Loans to Agriculture",45718.70438
"Italy",2020,"Foreign Investment",-353.868506
"Italy",2021,"Economic Contribution",40667.34282
"Italy",2021,"Investment in Assets",13108.31086
"Italy",2021,"Loans to Agriculture",48180.11719
"Italy",2021,"Foreign Investment",20.54281
"Jamaica",2001,"Economic Contribution",562.806751
"Jamaica",2001,"Investment in Assets",24.884215
"Jamaica",2001,"Loans to Agriculture",32.168283
"Jamaica",2001,"Development Aid",1.150212
"Jamaica",2003,"Economic Contribution",491.679432
"Jamaica",2003,"Investment in Assets",22.216453
"Jamaica",2003,"Loans to Agriculture",24.619689
"Jamaica",2003,"Development Aid",1.028193
"Jamaica",2004,"Economic Contribution",506.918617
"Jamaica",2004,"Investment in Assets",24.363642
"Jamaica",2004,"Loans to Agriculture",20.05796
"Jamaica",2004,"Development Aid",0.910912
"Jamaica",2007,"Economic Contribution",591.020701
"Jamaica",2007,"Investment in Assets",28.642523
"Jamaica",2007,"Loans to Agriculture",31.271299
"Jamaica",2007,"Development Aid",10.001201
"Jamaica",2008,"Economic Contribution",671.640324
"Jamaica",2008,"Investment in Assets",32.045955
"Jamaica",2008,"Loans to Agriculture",63.060825
"Jamaica",2008,"Development Aid",8.517373
"Jamaica",2009,"Economic Contribution",663.265042
"Jamaica",2009,"Investment in Assets",27.8115
"Jamaica",2009,"Loans to Agriculture",66.784494
"Jamaica",2009,"Development Aid",13.722459
"Jamaica",2010,"Economic Contribution",696.587694
"Jamaica",2010,"Investment in Assets",28.507237
"Jamaica",2010,"Loans to Agriculture",51.835736
"Jamaica",2010,"Development Aid",21.548854
"Jamaica",2011,"Economic Contribution",815.742265
"Jamaica",2011,"Investment in Assets",32.919847
"Jamaica",2011,"Loans to Agriculture",62.474884
"Jamaica",2011,"Development Aid",21.008123
"Jamaica",2014,"Economic Contribution",830.133657
"Jamaica",2014,"Investment in Assets",34.319286
"Jamaica",2014,"Loans to Agriculture",79.877135
"Jamaica",2014,"Development Aid",15.402295
"Jamaica",2015,"Economic Contribution",895.635783
"Jamaica",2015,"Investment in Assets",36.540648
"Jamaica",2015,"Loans to Agriculture",77.369561
"Jamaica",2015,"Development Aid",5.657523
"Jamaica",2016,"Economic Contribution",928.92023
"Jamaica",2016,"Investment in Assets",36.075137
"Jamaica",2016,"Loans to Agriculture",71.550941
"Jamaica",2016,"Development Aid",13.545358
"Jamaica",2017,"Economic Contribution",982.099326
"Jamaica",2017,"Investment in Assets",39.712966
"Jamaica",2017,"Loans to Agriculture",62.345571
"Jamaica",2017,"Development Aid",3.654957
"Jamaica",2019,"Economic Contribution",1111.259044
"Jamaica",2019,"Investment in Assets",46.372355
"Jamaica",2019,"Loans to Agriculture",110.018333
"Jamaica",2019,"Development Aid",4.700316
"Jamaica",2020,"Economic Contribution",1199.361718
"Jamaica",2020,"Investment in Assets",43.615569
"Jamaica",2020,"Loans to Agriculture",114.586947
"Jamaica",2020,"Development Aid",14.503007
"Jamaica",2021,"Economic Contribution",1222.560147
"Jamaica",2021,"Investment in Assets",46.730479
"Jamaica",2021,"Loans to Agriculture",101.791213
"Jamaica",2021,"Development Aid",8.324661
"Japan",2001,"Economic Contribution",59824.4299
"Japan",2001,"Investment in Assets",20582.75046
"Japan",2002,"Economic Contribution",57576.4738
"Japan",2002,"Investment in Assets",17579.82951
"Japan",2003,"Economic Contribution",58710.39953
"Japan",2003,"Investment in Assets",18491.64101
"Japan",2004,"Economic Contribution",60232.41753
"Japan",2004,"Investment in Assets",19622.4197
"Japan",2006,"Economic Contribution",49812.84856
"Japan",2006,"Investment in Assets",14087.78759
"Japan",2006,"Foreign Investment",-28.611851
"Japan",2007,"Economic Contribution",48241.4416
"Japan",2007,"Investment in Assets",13130.81664
"Japan",2007,"Foreign Investment",8.573807
"Japan",2008,"Economic Contribution",53829.59791
"Japan",2008,"Investment in Assets",14873.33133
"Japan",2008,"Foreign Investment",-0.634681
"Japan",2009,"Economic Contribution",57249.0638
"Japan",2009,"Investment in Assets",15017.61956
"Japan",2009,"Loans to Agriculture",8257.979846
"Japan",2009,"Foreign Investment",-3.634708
"Japan",2013,"Economic Contribution",55600.83405
"Japan",2013,"Investment in Assets",16964.89403
"Japan",2013,"Loans to Agriculture",7816.942755
"Japan",2013,"Foreign Investment",4.098543
"Japan",2014,"Economic Contribution",48803.72539
"Japan",2014,"Investment in Assets",14086.58346
"Japan",2014,"Loans to Agriculture",7487.847468
"Japan",2014,"Foreign Investment",-1.152204
"Japan",2015,"Economic Contribution",45965.91999
"Japan",2015,"Investment in Assets",13867.68154
"Japan",2015,"Loans to Agriculture",6824.790985
"Japan",2015,"Foreign Investment",10.614898
"Japan",2017,"Economic Contribution",55641.5683
"Japan",2017,"Investment in Assets",18222.968
"Japan",2017,"Loans to Agriculture",8539.129505
"Japan",2017,"Foreign Investment",12.536266
"Japan",2019,"Economic Contribution",52919.16045
"Japan",2019,"Investment in Assets",13241.02765
"Japan",2019,"Loans to Agriculture",9755.068342
"Japan",2019,"Foreign Investment",12.713496
"Japan",2020,"Economic Contribution",52632.37637
"Japan",2020,"Investment in Assets",13062.09746
"Japan",2020,"Loans to Agriculture",9795.364083
"Japan",2020,"Foreign Investment",14.156927
"Japan",2021,"Economic Contribution",51411.33119
"Japan",2021,"Investment in Assets",13166.32881
"Japan",2021,"Loans to Agriculture",9448.402792
"Japan",2021,"Foreign Investment",13.05872
"Jordan",2001,"Economic Contribution",215.311419
"Jordan",2001,"Investment in Assets",60.612991
"Jordan",2001,"Loans to Agriculture",148.804696
"Jordan",2001,"Development Aid",1.863829
"Jordan",2001,"Foreign Investment",4.622761
"Jordan",2002,"Economic Contribution",257.969595
"Jordan",2002,"Investment in Assets",47.51019
"Jordan",2002,"Loans to Agriculture",145.133992
"Jordan",2002,"Development Aid",5.597885
"Jordan",2002,"Foreign Investment",3.165985
"Jordan",2003,"Economic Contribution",308.312869
"Jordan",2003,"Investment in Assets",39.246473
"Jordan",2003,"Loans to Agriculture",139.351199
"Jordan",2003,"Development Aid",2.040234
"Jordan",2003,"Foreign Investment",1.057679
"Jordan",2004,"Economic Contribution",349.883144
"Jordan",2004,"Investment in Assets",34.170879
"Jordan",2004,"Loans to Agriculture",160.22567
"Jordan",2004,"Development Aid",2.508045
"Jordan",2005,"Economic Contribution",426.445938
"Jordan",2005,"Investment in Assets",38.558989
"Jordan",2005,"Loans to Agriculture",156.417489
"Jordan",2005,"Development Aid",2.217012
"Jordan",2006,"Economic Contribution",477.764515
"Jordan",2006,"Investment in Assets",70.158948
"Jordan",2006,"Loans to Agriculture",198.730606
"Jordan",2006,"Development Aid",1.388499
"Jordan",2007,"Economic Contribution",531.939395
"Jordan",2007,"Investment in Assets",51.051531
"Jordan",2007,"Loans to Agriculture",220.310296
"Jordan",2007,"Development Aid",1.506133
"Jordan",2009,"Economic Contribution",794.219913
"Jordan",2009,"Investment in Assets",78.397901
"Jordan",2009,"Loans to Agriculture",325.633803
"Jordan",2009,"Development Aid",9.325734
"Jordan",2010,"Economic Contribution",970.085475
"Jordan",2010,"Investment in Assets",70.31905
"Jordan",2010,"Loans to Agriculture",298.309859
"Jordan",2010,"Development Aid",10.33662
"Jordan",2011,"Economic Contribution",1034.822597
"Jordan",2011,"Investment in Assets",62.105402
"Jordan",2011,"Loans to Agriculture",322.816901
"Jordan",2011,"Development Aid",6.279372
"Jordan",2012,"Economic Contribution",1045.559803
"Jordan",2012,"Investment in Assets",72.785049
"Jordan",2012,"Loans to Agriculture",359.014085
"Jordan",2012,"Development Aid",6.794269
"Jordan",2012,"Research and Development",10
"Jordan",2013,"Economic Contribution",1234.508996
"Jordan",2013,"Investment in Assets",86.892248
"Jordan",2013,"Loans to Agriculture",331.971831
"Jordan",2013,"Development Aid",3.60666
"Jordan",2013,"Research and Development",11.3
"Jordan",2014,"Economic Contribution",1462.278294
"Jordan",2014,"Investment in Assets",97.791192
"Jordan",2014,"Loans to Agriculture",342.816901
"Jordan",2014,"Development Aid",14.97059
"Jordan",2014,"Research and Development",12.15
"Jordan",2015,"Economic Contribution",1694.84547
"Jordan",2015,"Investment in Assets",96.156494
"Jordan",2015,"Loans to Agriculture",305.774648
"Jordan",2015,"Development Aid",22.759606
"Jordan",2015,"Research and Development",10.94
"Jordan",2017,"Economic Contribution",1971.830986
"Jordan",2017,"Investment in Assets",244.204366
"Jordan",2017,"Loans to Agriculture",475.211268
"Jordan",2017,"Development Aid",21.230527
"Jordan",2018,"Economic Contribution",2077.464789
"Jordan",2018,"Investment in Assets",227.537239
"Jordan",2018,"Loans to Agriculture",474.225352
"Jordan",2018,"Development Aid",14.723159
"Jordan",2019,"Economic Contribution",2185.915493
"Jordan",2019,"Investment in Assets",316.344597
"Jordan",2019,"Loans to Agriculture",473.943662
"Jordan",2019,"Development Aid",11.113367
"Jordan",2021,"Economic Contribution",2373.239437
"Jordan",2021,"Investment in Assets",278.686422
"Jordan",2021,"Loans to Agriculture",638.450704
"Jordan",2021,"Development Aid",3.794432
"Jordan",2022,"Economic Contribution",2507.598846
"Jordan",2022,"Investment in Assets",307.12216
"Jordan",2022,"Loans to Agriculture",752.957746
"Kazakhstan",2001,"Economic Contribution",1932.78488
"Kazakhstan",2001,"Investment in Assets",156.251521
"Kazakhstan",2001,"Development Aid",18.340956
"Kazakhstan",2001,"Foreign Investment",5.02681
"Kazakhstan",2003,"Economic Contribution",2424.208456
"Kazakhstan",2003,"Investment in Assets",197.339014
"Kazakhstan",2003,"Development Aid",14.156835
"Kazakhstan",2003,"Foreign Investment",1.60704
"Kazakhstan",2004,"Economic Contribution",3073.673687
"Kazakhstan",2004,"Investment in Assets",268.10958
"Kazakhstan",2004,"Development Aid",19.088256
"Kazakhstan",2004,"Foreign Investment",-2.00899
"Kazakhstan",2005,"Economic Contribution",3638.505418
"Kazakhstan",2005,"Investment in Assets",336.112926
"Kazakhstan",2005,"Development Aid",11.915325
"Kazakhstan",2005,"Foreign Investment",1.317
"Kazakhstan",2006,"Economic Contribution",4451.838648
"Kazakhstan",2006,"Investment in Assets",431.336144
"Kazakhstan",2006,"Development Aid",5.943157
"Kazakhstan",2006,"Foreign Investment",37.556
"Kazakhstan",2007,"Economic Contribution",5934.810866
"Kazakhstan",2007,"Investment in Assets",567.420807
"Kazakhstan",2007,"Development Aid",6.939377
"Kazakhstan",2007,"Foreign Investment",18.436
"Kazakhstan",2008,"Economic Contribution",7093.498847
